date,date_name,variable_name,value,age,category,measure_type,group
2018-04-01,Mar-May 2018,MGYP,150937.57315373546,All aged 16 & over,All over             12 months,level,Women
2018-05-01,Apr-Jun 2018,MGYP,147536.18987028825,All aged 16 & over,All over             12 months,level,Women
2018-06-01,May-Jul 2018,MGYP,143103.72916087025,All aged 16 & over,All over             12 months,level,Women
2018-07-01,Jun-Aug 2018,MGYP,137511.73727553122,All aged 16 & over,All over             12 months,level,Women
2018-08-01,Jul-Sep 2018,MGYP,141015.44395188894,All aged 16 & over,All over             12 months,level,Women
2018-09-01,Aug-Oct 2018,MGYP,135292.8429401237,All aged 16 & over,All over             12 months,level,Women
2018-10-01,Sep-Nov 2018,MGYP,135157.4519606209,All aged 16 & over,All over             12 months,level,Women
2018-11-01,Oct-Dec 2018,MGYP,134913.06383434168,All aged 16 & over,All over             12 months,level,Women
2018-12-01,Nov-Jan 2019,MGYP,135174.31786498908,All aged 16 & over,All over             12 months,level,Women
2019-01-01,Dec-Feb 2019,MGYP,132158.43439108765,All aged 16 & over,All over             12 months,level,Women
2019-02-01,Jan-Mar 2019,MGYP,134209.12618503108,All aged 16 & over,All over             12 months,level,Women
2019-03-01,Feb-Apr 2019,MGYP,133182.50499054167,All aged 16 & over,All over             12 months,level,Women
2019-04-01,Mar-May 2019,MGYP,128955.42512149506,All aged 16 & over,All over             12 months,level,Women
2019-05-01,Apr-Jun 2019,MGYP,128538.6164102515,All aged 16 & over,All over             12 months,level,Women
2019-06-01,May-Jul 2019,MGYP,124572.90153489534,All aged 16 & over,All over             12 months,level,Women
2019-07-01,Jun-Aug 2019,MGYP,120264.33949429652,All aged 16 & over,All over             12 months,level,Women
2019-08-01,Jul-Sep 2019,MGYP,108665.5577927523,All aged 16 & over,All over             12 months,level,Women
2019-09-01,Aug-Oct 2019,MGYP,114840.36504474565,All aged 16 & over,All over             12 months,level,Women
2019-10-01,Sep-Nov 2019,MGYP,116089.07671203748,All aged 16 & over,All over             12 months,level,Women
2019-11-01,Oct-Dec 2019,MGYP,117297.0080859283,All aged 16 & over,All over             12 months,level,Women
2019-12-01,Nov-Jan 2020,MGYP,125942.31430791719,All aged 16 & over,All over             12 months,level,Women
2020-01-01,Dec-Feb 2020,MGYP,137163.41918084913,All aged 16 & over,All over             12 months,level,Women
2020-02-01,Jan-Mar 2020,MGYP,127184.0737876761,All aged 16 & over,All over             12 months,level,Women
2020-03-01,Feb-Apr 2020,MGYP,115669.11076186008,All aged 16 & over,All over             12 months,level,Women
2020-04-01,Mar-May 2020,MGYP,99525.7580467832,All aged 16 & over,All over             12 months,level,Women
2020-05-01,Apr-Jun 2020,MGYP,103166.6076084362,All aged 16 & over,All over             12 months,level,Women
2020-06-01,May-Jul 2020,MGYP,103000.10723398085,All aged 16 & over,All over             12 months,level,Women
2020-07-01,Jun-Aug 2020,MGYP,113424.3472778766,All aged 16 & over,All over             12 months,level,Women
2020-08-01,Jul-Sep 2020,MGYP,133861.4175656809,All aged 16 & over,All over             12 months,level,Women
2020-09-01,Aug-Oct 2020,MGYP,135002.05945274618,All aged 16 & over,All over             12 months,level,Women
2020-10-01,Sep-Nov 2020,MGYP,140794.48322654358,All aged 16 & over,All over             12 months,level,Women
2020-11-01,Oct-Dec 2020,MGYP,152706.35863975543,All aged 16 & over,All over             12 months,level,Women
2020-12-01,Nov-Jan 2021,MGYP,147223.53992325588,All aged 16 & over,All over             12 months,level,Women
2021-01-01,Dec-Feb 2021,MGYP,137308.21289422805,All aged 16 & over,All over             12 months,level,Women
2021-02-01,Jan-Mar 2021,MGYP,141585.9520495256,All aged 16 & over,All over             12 months,level,Women
2021-03-01,Feb-Apr 2021,MGYP,155881.3348086141,All aged 16 & over,All over             12 months,level,Women
2021-04-01,Mar-May 2021,MGYP,185033.09384515652,All aged 16 & over,All over             12 months,level,Women
2021-05-01,Apr-Jun 2021,MGYP,166564.4086231379,All aged 16 & over,All over             12 months,level,Women
2021-06-01,May-Jul 2021,MGYP,174382.7136314592,All aged 16 & over,All over             12 months,level,Women
2021-07-01,Jun-Aug 2021,MGYP,168719.86947106104,All aged 16 & over,All over             12 months,level,Women
2021-08-01,Jul-Sep 2021,MGYP,172697.8129397534,All aged 16 & over,All over             12 months,level,Women
2021-09-01,Aug-Oct 2021,MGYP,165722.71769433666,All aged 16 & over,All over             12 months,level,Women
2021-10-01,Sep-Nov 2021,MGYP,154229.17713180243,All aged 16 & over,All over             12 months,level,Women
2021-11-01,Oct-Dec 2021,MGYP,151695.39745912942,All aged 16 & over,All over             12 months,level,Women
2021-12-01,Nov-Jan 2022,MGYP,142298.73137410078,All aged 16 & over,All over             12 months,level,Women
2022-01-01,Dec-Feb 2022,MGYP,146503.66353719626,All aged 16 & over,All over             12 months,level,Women
2022-02-01,Jan-Mar 2022,MGYP,136760.9968793033,All aged 16 & over,All over             12 months,level,Women
2022-03-01,Feb-Apr 2022,MGYP,141305.84403966783,All aged 16 & over,All over             12 months,level,Women
2022-04-01,Mar-May 2022,MGYP,140423.42365301808,All aged 16 & over,All over             12 months,level,Women
2022-05-01,Apr-Jun 2022,MGYP,141372.00166758374,All aged 16 & over,All over             12 months,level,Women
2022-06-01,May-Jul 2022,MGYP,123465.53944426092,All aged 16 & over,All over             12 months,level,Women
2022-07-01,Jun-Aug 2022,MGYP,116952.10374503283,All aged 16 & over,All over             12 months,level,Women
2022-08-01,Jul-Sep 2022,MGYP,116837.5433663859,All aged 16 & over,All over             12 months,level,Women
2022-09-01,Aug-Oct 2022,MGYP,113882.19391993416,All aged 16 & over,All over             12 months,level,Women
2022-10-01,Sep-Nov 2022,MGYP,115947.51374142338,All aged 16 & over,All over             12 months,level,Women
2022-11-01,Oct-Dec 2022,MGYP,112623.94849216868,All aged 16 & over,All over             12 months,level,Women
2022-12-01,Nov-Jan 2023,MGYP,117813.5959810194,All aged 16 & over,All over             12 months,level,Women
2023-01-01,Dec-Feb 2023,MGYP,115414.25491954167,All aged 16 & over,All over             12 months,level,Women
2023-02-01,Jan-Mar 2023,MGYP,110064.24358635847,All aged 16 & over,All over             12 months,level,Women
2023-03-01,Feb-Apr 2023,MGYP,97227.61273388096,All aged 16 & over,All over             12 months,level,Women
2023-04-01,Mar-May 2023,MGYP,95938.17239125082,All aged 16 & over,All over             12 months,level,Women
2023-05-01,Apr-Jun 2023,MGYP,107222.55566330513,All aged 16 & over,All over             12 months,level,Women
2023-06-01,May-Jul 2023,MGYP,98676.94858662203,All aged 16 & over,All over             12 months,level,Women
1992-04-01,Mar-May 1992,YBWK,27.139361544141572,All aged 16 & over,% over 12 months,level,Women
1992-05-01,Apr-Jun 1992,YBWK,27.31558183658272,All aged 16 & over,% over 12 months,level,Women
1992-06-01,May-Jul 1992,YBWK,28.924583430018746,All aged 16 & over,% over 12 months,level,Women
1992-07-01,Jun-Aug 1992,YBWK,29.983832621350935,All aged 16 & over,% over 12 months,level,Women
1992-08-01,Jul-Sep 1992,YBWK,30.19716558779101,All aged 16 & over,% over 12 months,level,Women
1992-09-01,Aug-Oct 1992,YBWK,30.213146404471093,All aged 16 & over,% over 12 months,level,Women
1992-10-01,Sep-Nov 1992,YBWK,30.507416026782806,All aged 16 & over,% over 12 months,level,Women
1992-11-01,Oct-Dec 1992,YBWK,30.55007071278466,All aged 16 & over,% over 12 months,level,Women
1992-12-01,Nov-Jan 1993,YBWK,30.918700373460435,All aged 16 & over,% over 12 months,level,Women
1993-01-01,Dec-Feb 1993,YBWK,30.998877177153894,All aged 16 & over,% over 12 months,level,Women
1993-02-01,Jan-Mar 1993,YBWK,31.291665357882724,All aged 16 & over,% over 12 months,level,Women
1993-03-01,Feb-Apr 1993,YBWK,31.496466003472694,All aged 16 & over,% over 12 months,level,Women
1993-04-01,Mar-May 1993,YBWK,33.0882469476211,All aged 16 & over,% over 12 months,level,Women
1993-05-01,Apr-Jun 1993,YBWK,33.18067962420318,All aged 16 & over,% over 12 months,level,Women
1993-06-01,May-Jul 1993,YBWK,33.22001126992043,All aged 16 & over,% over 12 months,level,Women
1993-07-01,Jun-Aug 1993,YBWK,32.25176947430878,All aged 16 & over,% over 12 months,level,Women
1993-08-01,Jul-Sep 1993,YBWK,32.62992162456768,All aged 16 & over,% over 12 months,level,Women
1993-09-01,Aug-Oct 1993,YBWK,33.20299389542288,All aged 16 & over,% over 12 months,level,Women
1993-10-01,Sep-Nov 1993,YBWK,33.36609448082958,All aged 16 & over,% over 12 months,level,Women
1993-11-01,Oct-Dec 1993,YBWK,33.222670736284336,All aged 16 & over,% over 12 months,level,Women
1993-12-01,Nov-Jan 1994,YBWK,32.72395823508749,All aged 16 & over,% over 12 months,level,Women
1994-01-01,Dec-Feb 1994,YBWK,32.254622973929216,All aged 16 & over,% over 12 months,level,Women
1994-02-01,Jan-Mar 1994,YBWK,32.47390253138654,All aged 16 & over,% over 12 months,level,Women
1994-03-01,Feb-Apr 1994,YBWK,32.997472704414385,All aged 16 & over,% over 12 months,level,Women
1994-04-01,Mar-May 1994,YBWK,33.20061431744385,All aged 16 & over,% over 12 months,level,Women
1994-05-01,Apr-Jun 1994,YBWK,33.24163767423286,All aged 16 & over,% over 12 months,level,Women
1994-06-01,May-Jul 1994,YBWK,33.37895372263331,All aged 16 & over,% over 12 months,level,Women
1994-07-01,Jun-Aug 1994,YBWK,33.34935834455271,All aged 16 & over,% over 12 months,level,Women
1994-08-01,Jul-Sep 1994,YBWK,33.652257755257125,All aged 16 & over,% over 12 months,level,Women
1994-09-01,Aug-Oct 1994,YBWK,33.69014715222099,All aged 16 & over,% over 12 months,level,Women
1994-10-01,Sep-Nov 1994,YBWK,33.96643044960129,All aged 16 & over,% over 12 months,level,Women
1994-11-01,Oct-Dec 1994,YBWK,33.48177479278851,All aged 16 & over,% over 12 months,level,Women
1994-12-01,Nov-Jan 1995,YBWK,32.52626374965297,All aged 16 & over,% over 12 months,level,Women
1995-01-01,Dec-Feb 1995,YBWK,32.4129553949427,All aged 16 & over,% over 12 months,level,Women
1995-02-01,Jan-Mar 1995,YBWK,32.56026263677157,All aged 16 & over,% over 12 months,level,Women
1995-03-01,Feb-Apr 1995,YBWK,32.14048560576408,All aged 16 & over,% over 12 months,level,Women
1995-04-01,Mar-May 1995,YBWK,31.38089986191047,All aged 16 & over,% over 12 months,level,Women
1995-05-01,Apr-Jun 1995,YBWK,31.473730523235183,All aged 16 & over,% over 12 months,level,Women
1995-06-01,May-Jul 1995,YBWK,30.48127671536195,All aged 16 & over,% over 12 months,level,Women
1995-07-01,Jun-Aug 1995,YBWK,29.938948171867093,All aged 16 & over,% over 12 months,level,Women
1995-08-01,Jul-Sep 1995,YBWK,29.80781441588861,All aged 16 & over,% over 12 months,level,Women
1995-09-01,Aug-Oct 1995,YBWK,29.079732300561933,All aged 16 & over,% over 12 months,level,Women
1995-10-01,Sep-Nov 1995,YBWK,28.435407857533345,All aged 16 & over,% over 12 months,level,Women
1995-11-01,Oct-Dec 1995,YBWK,27.086695489921087,All aged 16 & over,% over 12 months,level,Women
1995-12-01,Nov-Jan 1996,YBWK,27.407872329247052,All aged 16 & over,% over 12 months,level,Women
1996-01-01,Dec-Feb 1996,YBWK,27.016568574438065,All aged 16 & over,% over 12 months,level,Women
1996-02-01,Jan-Mar 1996,YBWK,28.041067238993563,All aged 16 & over,% over 12 months,level,Women
1996-03-01,Feb-Apr 1996,YBWK,27.88974090890834,All aged 16 & over,% over 12 months,level,Women
1996-04-01,Mar-May 1996,YBWK,27.170408815585965,All aged 16 & over,% over 12 months,level,Women
1996-05-01,Apr-Jun 1996,YBWK,26.958924152919515,All aged 16 & over,% over 12 months,level,Women
1996-06-01,May-Jul 1996,YBWK,27.098181622272516,All aged 16 & over,% over 12 months,level,Women
1996-07-01,Jun-Aug 1996,YBWK,28.391511860881103,All aged 16 & over,% over 12 months,level,Women
1996-08-01,Jul-Sep 1996,YBWK,27.12936601658804,All aged 16 & over,% over 12 months,level,Women
1996-09-01,Aug-Oct 1996,YBWK,26.82944175598433,All aged 16 & over,% over 12 months,level,Women
1996-10-01,Sep-Nov 1996,YBWK,26.49005488466532,All aged 16 & over,% over 12 months,level,Women
1996-11-01,Oct-Dec 1996,YBWK,26.643584094412294,All aged 16 & over,% over 12 months,level,Women
1996-12-01,Nov-Jan 1997,YBWK,27.12948944501416,All aged 16 & over,% over 12 months,level,Women
1997-01-01,Dec-Feb 1997,YBWK,27.781761321422632,All aged 16 & over,% over 12 months,level,Women
1997-02-01,Jan-Mar 1997,YBWK,27.65950534038178,All aged 16 & over,% over 12 months,level,Women
1997-03-01,Feb-Apr 1997,YBWK,27.392941627933894,All aged 16 & over,% over 12 months,level,Women
1997-04-01,Mar-May 1997,YBWK,26.63893937679539,All aged 16 & over,% over 12 months,level,Women
1997-05-01,Apr-Jun 1997,YBWK,26.211932311577396,All aged 16 & over,% over 12 months,level,Women
1997-06-01,May-Jul 1997,YBWK,26.053035246328616,All aged 16 & over,% over 12 months,level,Women
1997-07-01,Jun-Aug 1997,YBWK,25.153631406508115,All aged 16 & over,% over 12 months,level,Women
1997-08-01,Jul-Sep 1997,YBWK,24.64444743350624,All aged 16 & over,% over 12 months,level,Women
1997-09-01,Aug-Oct 1997,YBWK,24.278192118296314,All aged 16 & over,% over 12 months,level,Women
1997-10-01,Sep-Nov 1997,YBWK,23.496775882177413,All aged 16 & over,% over 12 months,level,Women
1997-11-01,Oct-Dec 1997,YBWK,23.378012303904057,All aged 16 & over,% over 12 months,level,Women
1997-12-01,Nov-Jan 1998,YBWK,22.523547200778737,All aged 16 & over,% over 12 months,level,Women
1998-01-01,Dec-Feb 1998,YBWK,22.83325038183765,All aged 16 & over,% over 12 months,level,Women
1998-02-01,Jan-Mar 1998,YBWK,23.18725692118682,All aged 16 & over,% over 12 months,level,Women
1998-03-01,Feb-Apr 1998,YBWK,22.87992323760122,All aged 16 & over,% over 12 months,level,Women
1998-04-01,Mar-May 1998,YBWK,23.36725117626876,All aged 16 & over,% over 12 months,level,Women
1998-05-01,Apr-Jun 1998,YBWK,22.730649146370524,All aged 16 & over,% over 12 months,level,Women
1998-06-01,May-Jul 1998,YBWK,22.06202740644416,All aged 16 & over,% over 12 months,level,Women
1998-07-01,Jun-Aug 1998,YBWK,20.66403841949189,All aged 16 & over,% over 12 months,level,Women
1998-08-01,Jul-Sep 1998,YBWK,20.768512678512966,All aged 16 & over,% over 12 months,level,Women
1998-09-01,Aug-Oct 1998,YBWK,20.803506481794518,All aged 16 & over,% over 12 months,level,Women
1998-10-01,Sep-Nov 1998,YBWK,21.395000763303614,All aged 16 & over,% over 12 months,level,Women
1998-11-01,Oct-Dec 1998,YBWK,21.167853569149084,All aged 16 & over,% over 12 months,level,Women
1998-12-01,Nov-Jan 1999,YBWK,21.05456914679498,All aged 16 & over,% over 12 months,level,Women
1999-01-01,Dec-Feb 1999,YBWK,21.109998319073103,All aged 16 & over,% over 12 months,level,Women
1999-02-01,Jan-Mar 1999,YBWK,21.223760571200362,All aged 16 & over,% over 12 months,level,Women
1999-03-01,Feb-Apr 1999,YBWK,20.628547876572508,All aged 16 & over,% over 12 months,level,Women
1999-04-01,Mar-May 1999,YBWK,20.692520236123144,All aged 16 & over,% over 12 months,level,Women
1999-05-01,Apr-Jun 1999,YBWK,19.584237615782467,All aged 16 & over,% over 12 months,level,Women
1999-06-01,May-Jul 1999,YBWK,19.99845514727737,All aged 16 & over,% over 12 months,level,Women
1999-07-01,Jun-Aug 1999,YBWK,19.85677038794575,All aged 16 & over,% over 12 months,level,Women
1999-08-01,Jul-Sep 1999,YBWK,20.461464153596143,All aged 16 & over,% over 12 months,level,Women
1999-09-01,Aug-Oct 1999,YBWK,20.32518002664726,All aged 16 & over,% over 12 months,level,Women
