date,freq,variable,value
2022-03-01,m,AP2Y,1297.0
2022-03-01,m,AP2Z,4.1
2022-03-01,m,BCJA,1717.7
2022-03-01,m,BCJB,4.4
2022-03-01,m,BCJD,1667.3
2022-03-01,m,BCJE,4.2
2022-03-01,m,BCJG,1679.8
2022-03-01,m,BCJH,4.4
2022-03-01,m,BCJI,984.3
2022-03-01,m,BCJJ,695.5
2022-03-01,m,BCKB,153.6
2022-03-01,m,BCKC,108.4
2022-03-01,m,BCKF,101.4
2022-03-01,m,BCKG,192.4
2022-03-01,m,BCKI,73.2
2022-03-01,m,BCKJ,129.2
2022-03-01,m,BCKK,37.9
2022-03-01,m,DPAA,1008.1
2022-03-01,m,DPAB,709.6
2022-03-01,m,DPAC,4.9
2022-03-01,m,DPAD,3.8
2022-03-01,m,DPAE,972.1
2022-03-01,m,DPAF,695.2
2022-03-01,m,DPAG,1630.0
2022-03-01,m,DPAH,4.7
2022-03-01,m,DPAI,3.7
2022-03-01,m,DPAJ,4.3
2022-03-01,m,DPAM,5.0
2022-03-01,m,DPAN,4.1
2022-03-01,m,DPAQ,3.1
2022-03-01,m,DPAR,5.8
2022-03-01,m,DPAT,4.4
2022-03-01,m,DPAU,4.2
2022-03-01,m,DPAV,3.9
2022-03-01,m,DPAX,149.7
2022-03-01,m,DPAY,105.5
2022-03-01,m,DPBB,97.8
2022-03-01,m,DPBC,187.5
2022-03-01,m,DPBE,70.3
2022-03-01,m,DPBF,124.5
2022-03-01,m,DPBG,37.4
2022-03-01,m,DPBI,4.8
2022-03-01,m,DPBJ,4.0
2022-03-01,m,DPBM,3.0
2022-03-01,m,DPBN,5.6
2022-03-01,m,DPBP,4.2
2022-03-01,m,DPBQ,4.1
2022-03-01,m,DPBR,3.9
2022-03-01,m,DPCF,79.0
2022-03-01,m,DPCI,129.1
2022-03-01,m,DPCJ,315.6
2022-03-01,m,DPCK,182.6
2022-03-01,m,DPDA,5.8
2022-03-01,m,DPDD,3.7
2022-03-01,m,DPDE,4.6
2022-03-01,m,DPDF,3.5
2022-03-01,m,DPDG,76.5
2022-03-01,m,DPDJ,124.5
2022-03-01,m,DPDK,309.5
2022-03-01,m,DPDL,175.4
2022-03-01,m,DPDM,5.6
2022-03-01,m,DPDP,3.6
2022-03-01,m,DPDQ,4.5
2022-03-01,m,DPDR,3.4
2022-03-01,m,GEYV,1716.7
2022-03-01,m,GEZA,274.5
2022-03-01,m,GEZF,1019.5
2022-03-01,m,GEZG,1007.6
2022-03-01,m,GEZL,170.4
2022-03-01,m,GEZR,709.1
2022-03-01,m,GEZW,104.1
2022-03-01,m,IACI,589.2
2022-03-01,m,IACJ,430.2
2022-03-01,m,IACV,422.7
2022-03-01,m,IACW,247.9
2022-03-01,m,IACX,174.7
2022-03-01,m,IBWA,208.6
2022-03-01,m,IBWB,215.3
2022-03-01,m,IBWC,4.9
2022-03-01,m,IBWD,5.1
2022-03-01,m,IBWK,1435.1
2022-03-01,m,JLGC,162.4
2022-03-01,m,JLGI,694.8
2022-03-01,m,JLGO,102.9
2022-03-01,m,JLGU,988.1
2022-03-01,m,JLHA,413.0
2022-03-01,m,JLHL,241.6
2022-03-01,m,JLHR,420.6
2022-03-01,m,JLHX,171.3
2022-03-01,m,JP9H,2.0
2022-03-01,m,JP9I,94.0
2022-03-01,m,JP9J,5.0
2022-03-01,m,JP9K,9.0
2022-03-01,m,JP9L,49.0
2022-03-01,m,JP9M,165.0
2022-03-01,m,JP9N,57.0
2022-03-01,m,JP9O,169.0
2022-03-01,m,JP9P,79.0
2022-03-01,m,JP9Q,52.0
2022-03-01,m,JP9R,17.0
2022-03-01,m,JP9S,132.0
2022-03-01,m,JP9T,84.0
2022-03-01,m,JP9U,37.0
2022-03-01,m,JP9V,73.0
2022-03-01,m,JP9W,212.0
2022-03-01,m,JP9X,38.0
2022-03-01,m,JP9Y,24.0
2022-03-01,m,JP9Z,1140.0
2022-03-01,m,JPA2,3.8
2022-03-01,m,JPA3,3.8
2022-03-01,m,JPA4,4.1
2022-03-01,m,JPA5,3.9
2022-03-01,m,JPA6,3.2
2022-03-01,m,JPA7,3.6
2022-03-01,m,JPA8,3.5
2022-03-01,m,JPA9,7.0
2022-03-01,m,JPB2,5.4
2022-03-01,m,JPB3,4.7
2022-03-01,m,JPB4,3.0
2022-03-01,m,JPB5,4.6
2022-03-01,m,JPB6,3.1
2022-03-01,m,JPB7,2.6
2022-03-01,m,JPB8,2.7
2022-03-01,m,JPB9,4.9
2022-03-01,m,JPC2,5.1
2022-03-01,m,JPC3,4.0
2022-03-01,m,JPC4,4.2
2022-03-01,m,JPC5,1.0
2022-03-01,m,MGSC,1300.0
2022-03-01,m,VASQ,4.3
2022-03-01,m,VASR,1477.4
2022-03-01,m,VASS,4.4
2022-03-01,m,ZMOK,69.9
2022-03-01,m,ZMOL,3.9
2022-03-01,m,ZMOM,54.5
2022-03-01,m,ZMON,3.3
2022-03-01,m,ZMOO,174.9
2022-03-01,m,ZMOP,4.8
2022-03-01,m,ZMOQ,134.7
2022-03-01,m,ZMOR,4.1
2022-03-01,m,ZMOS,99.3
2022-03-01,m,ZMOT,3.7
2022-03-01,m,ZMOU,76.1
2022-03-01,m,ZMOV,3.0
2022-03-01,m,ZMOW,56.3
2022-03-01,m,ZMOX,3.3
2022-03-01,m,ZMOY,41.6
2022-03-01,m,ZMOZ,2.6
2022-03-01,m,ZMPA,60.8
2022-03-01,m,ZMPB,4.4
2022-03-01,m,ZMPC,44.7
2022-03-01,m,ZMPD,3.5
2022-03-01,m,ZMPE,109.6
2022-03-01,m,ZMPF,6.2
2022-03-01,m,ZMPG,77.8
2022-03-01,m,ZMPH,5.0
2022-03-01,m,ZMPI,46.4
2022-03-01,m,ZMPJ,6.6
2022-03-01,m,ZMPK,30.1
2022-03-01,m,ZMPL,4.5
2022-03-01,m,ZMPU,125.4
2022-03-01,m,ZMPV,5.6
2022-03-01,m,ZMPW,83.2
2022-03-01,m,ZMPX,4.1
2022-03-01,m,ZMPY,87.9
2022-03-01,m,ZMPZ,5.3
2022-03-01,m,ZMQA,61.8
2022-03-01,m,ZMQB,4.3
2022-03-01,m,ZMQC,41.3
2022-03-01,m,ZMQD,4.8
2022-03-01,m,ZMQE,28.9
2022-03-01,m,ZMQF,3.6
2022-03-01,m,ZMQG,76.8
2022-03-01,m,ZMQH,4.9
2022-03-01,m,ZMQI,47.7
2022-03-01,m,ZMQJ,3.2
2022-03-01,m,ZMQK,830.6
2022-03-01,m,ZMQL,4.7
2022-03-01,m,ZMQM,604.6
2022-03-01,m,ZMQN,3.8
2022-03-01,m,ZMQO,23.4
2022-03-01,m,ZMQP,4.6
2022-03-01,m,ZMQQ,14.0
2022-03-01,m,ZMQR,3.1
2022-03-01,m,ZSDP,948.7
2022-03-01,m,ZSDQ,681.3
2022-03-01,m,ZSDR,4.8
2022-03-01,m,ZSDS,3.7
2022-04-01,q,AGLX,1575.3
2022-04-01,m,AGLX,1604.4
2022-04-01,q,AGMA,538.7
2022-04-01,m,AGMA,549.3
2022-04-01,q,AGNA,250.1
2022-04-01,m,AGNA,254.4
2022-04-01,q,AGNG,922.8
2022-04-01,m,AGNG,937.8
2022-04-01,q,ALY5,188.0
2022-04-01,m,ALY5,195.0
2022-04-01,q,ALY6,188.0
2022-04-01,m,ALY6,192.0
2022-04-01,q,ALY7,194.0
2022-04-01,m,ALY7,192.0
2022-04-01,q,ALY8,293.0
2022-04-01,m,ALY8,289.0
2022-04-01,q,ALY9,436.0
2022-04-01,m,ALY9,435.0
2022-04-01,q,AP2Y,1299.0
2022-04-01,m,AP2Y,1302.0
2022-04-01,m,AP2Z,4.1
2022-04-01,q,BCJA,1587.6
2022-04-01,m,BCJA,1632.2
2022-04-01,q,BCJB,4.0
2022-04-01,m,BCJB,4.2
2022-04-01,q,BCJD,1576.2
2022-04-01,m,BCJD,1605.4
2022-04-01,q,BCJE,4.0
2022-04-01,m,BCJE,4.1
2022-04-01,q,BCJG,1551.5
2022-04-01,m,BCJG,1595.1
2022-04-01,q,BCJH,4.1
2022-04-01,m,BCJH,4.2
2022-04-01,q,BCJI,913.1
2022-04-01,m,BCJI,939.6
2022-04-01,q,BCJJ,638.4
2022-04-01,m,BCJJ,655.5
2022-04-01,q,BCKB,143.3
2022-04-01,m,BCKB,147.3
2022-04-01,q,BCKC,100.7
2022-04-01,m,BCKC,103.2
2022-04-01,q,BCKF,90.2
2022-04-01,m,BCKF,94.1
2022-04-01,q,BCKG,181.7
2022-04-01,m,BCKG,186.0
2022-04-01,q,BCKI,65.9
2022-04-01,m,BCKI,67.9
2022-04-01,q,BCKJ,116.9
2022-04-01,m,BCKJ,121.4
2022-04-01,q,BCKK,36.1
2022-04-01,m,BCKK,37.1
2022-04-01,q,DPAA,935.6
2022-04-01,m,DPAA,962.7
2022-04-01,q,DPAB,652.0
2022-04-01,m,DPAB,669.4
2022-04-01,q,DPAC,4.6
2022-04-01,m,DPAC,4.7
2022-04-01,q,DPAD,3.5
2022-04-01,m,DPAD,3.6
2022-04-01,q,DPAE,923.3
2022-04-01,m,DPAE,938.3
2022-04-01,q,DPAF,652.9
2022-04-01,m,DPAF,667.1
2022-04-01,q,DPAG,1540.1
2022-04-01,m,DPAG,1568.9
2022-04-01,q,DPAH,4.5
2022-04-01,m,DPAH,4.6
2022-04-01,q,DPAI,3.5
2022-04-01,m,DPAI,3.6
2022-04-01,q,DPAJ,4.0
2022-04-01,m,DPAJ,4.1
2022-04-01,q,DPAM,4.6
2022-04-01,m,DPAM,4.8
2022-04-01,q,DPAN,3.8
2022-04-01,m,DPAN,3.9
2022-04-01,q,DPAQ,2.7
2022-04-01,m,DPAQ,2.8
2022-04-01,q,DPAR,5.4
2022-04-01,m,DPAR,5.6
2022-04-01,q,DPAT,4.0
2022-04-01,m,DPAT,4.1
2022-04-01,q,DPAU,3.8
2022-04-01,m,DPAU,4.0
2022-04-01,q,DPAV,3.7
2022-04-01,m,DPAV,3.8
2022-04-01,q,DPAX,142.0
2022-04-01,m,DPAX,144.9
2022-04-01,q,DPAY,99.8
2022-04-01,m,DPAY,101.7
2022-04-01,q,DPBB,89.7
2022-04-01,m,DPBB,92.4
2022-04-01,q,DPBC,181.6
2022-04-01,m,DPBC,184.4
2022-04-01,q,DPBE,65.6
2022-04-01,m,DPBE,66.9
2022-04-01,q,DPBF,116.2
2022-04-01,m,DPBF,119.1
2022-04-01,q,DPBG,36.1
2022-04-01,m,DPBG,36.5
2022-04-01,q,DPBI,4.6
2022-04-01,m,DPBI,4.7
2022-04-01,q,DPBJ,3.8
2022-04-01,m,DPBJ,3.9
2022-04-01,q,DPBM,2.7
2022-04-01,m,DPBM,2.8
2022-04-01,q,DPBN,5.4
2022-04-01,m,DPBN,5.5
2022-04-01,q,DPBP,4.0
2022-04-01,m,DPBP,4.0
2022-04-01,q,DPBQ,3.8
2022-04-01,m,DPBQ,3.9
2022-04-01,q,DPBR,3.7
2022-04-01,m,DPBR,3.8
2022-04-01,q,DPCF,71.9
2022-04-01,m,DPCF,73.8
2022-04-01,q,DPCI,117.9
2022-04-01,m,DPCI,121.9
2022-04-01,q,DPCJ,294.8
2022-04-01,m,DPCJ,301.3
2022-04-01,q,DPCK,167.6
2022-04-01,m,DPCK,173.1
2022-04-01,q,DPDA,5.2
2022-04-01,m,DPDA,5.4
2022-04-01,q,DPDD,3.4
2022-04-01,m,DPDD,3.5
2022-04-01,q,DPDE,4.3
2022-04-01,m,DPDE,4.4
2022-04-01,q,DPDF,3.2
2022-04-01,m,DPDF,3.3
2022-04-01,q,DPDG,71.7
2022-04-01,m,DPDG,72.8
2022-04-01,q,DPDJ,116.3
2022-04-01,m,DPDJ,119.1
2022-04-01,q,DPDK,291.4
2022-04-01,m,DPDK,297.4
2022-04-01,q,DPDL,166.7
2022-04-01,m,DPDL,169.2
2022-04-01,q,DPDM,5.2
2022-04-01,m,DPDM,5.3
2022-04-01,q,DPDP,3.3
2022-04-01,m,DPDP,3.4
2022-04-01,q,DPDQ,4.2
2022-04-01,m,DPDQ,4.3
2022-04-01,q,DPDR,3.2
2022-04-01,m,DPDR,3.2
2022-04-01,q,GEYV,1586.6
2022-04-01,m,GEYV,1631.2
2022-04-01,q,GEZA,250.7
2022-04-01,m,GEZA,258.5
2022-04-01,q,GEZF,943.5
2022-04-01,m,GEZF,968.7
2022-04-01,q,GEZG,935.1
2022-04-01,m,GEZG,962.2
2022-04-01,q,GEZL,156.8
2022-04-01,m,GEZL,161.5
2022-04-01,q,GEZR,651.5
2022-04-01,m,GEZR,669.0
2022-04-01,q,GEZW,93.8
2022-04-01,m,GEZW,97.0
2022-04-01,q,IACI,547.0
2022-04-01,m,IACI,562.6
2022-04-01,q,IACJ,396.5
2022-04-01,m,IACJ,406.0
2022-04-01,q,IACV,392.5
2022-04-01,m,IACV,404.0
2022-04-01,q,IACW,231.3
2022-04-01,m,IACW,238.1
2022-04-01,q,IACX,161.1
2022-04-01,m,IACX,165.9
2022-04-01,q,IBWA,199.1
2022-04-01,m,IBWA,200.9
2022-04-01,q,IBWB,200.8
2022-04-01,m,IBWB,205.2
2022-04-01,q,IBWC,4.7
2022-04-01,m,IBWC,4.7
2022-04-01,q,IBWD,4.7
2022-04-01,m,IBWD,4.8
2022-04-01,q,IBWK,1358.3
2022-04-01,m,IBWK,1382.8
2022-04-01,q,JLGC,155.2
2022-04-01,m,JLGC,155.8
2022-04-01,q,JLGI,652.4
2022-04-01,m,JLGI,666.6
2022-04-01,q,JLGO,94.9
2022-04-01,m,JLGO,98.6
2022-04-01,q,JLGU,935.5
2022-04-01,m,JLGU,953.0
2022-04-01,q,JLHA,389.6
2022-04-01,m,JLHA,397.1
2022-04-01,q,JLHL,228.9
2022-04-01,m,JLHL,232.8
2022-04-01,q,JLHR,396.8
2022-04-01,m,JLHR,403.7
2022-04-01,q,JLHX,160.7
2022-04-01,m,JLHX,164.3
2022-04-01,q,JP9H,2.0
2022-04-01,m,JP9H,2.0
2022-04-01,q,JP9I,93.0
2022-04-01,m,JP9I,95.0
2022-04-01,q,JP9J,6.0
2022-04-01,m,JP9J,5.0
2022-04-01,q,JP9K,9.0
2022-04-01,m,JP9K,8.0
2022-04-01,q,JP9L,46.0
2022-04-01,m,JP9L,48.0
2022-04-01,q,JP9M,165.0
2022-04-01,m,JP9M,164.0
2022-04-01,q,JP9N,55.0
2022-04-01,m,JP9N,56.0
2022-04-01,q,JP9O,175.0
2022-04-01,m,JP9O,173.0
2022-04-01,q,JP9P,79.0
2022-04-01,m,JP9P,78.0
2022-04-01,q,JP9Q,55.0
2022-04-01,m,JP9Q,53.0
2022-04-01,q,JP9R,17.0
2022-04-01,m,JP9R,18.0
2022-04-01,q,JP9S,134.0
2022-04-01,m,JP9S,137.0
2022-04-01,q,JP9T,80.0
2022-04-01,m,JP9T,82.0
2022-04-01,q,JP9U,39.0
2022-04-01,m,JP9U,38.0
2022-04-01,q,JP9V,73.0
2022-04-01,m,JP9V,72.0
2022-04-01,q,JP9W,214.0
2022-04-01,m,JP9W,213.0
2022-04-01,q,JP9X,35.0
2022-04-01,m,JP9X,35.0
2022-04-01,q,JP9Y,25.0
2022-04-01,m,JP9Y,26.0
2022-04-01,q,JP9Z,1145.0
2022-04-01,m,JP9Z,1145.0
2022-04-01,m,JPA2,3.8
2022-04-01,m,JPA3,3.9
2022-04-01,m,JPA4,4.1
2022-04-01,m,JPA5,3.7
2022-04-01,m,JPA6,3.1
2022-04-01,m,JPA7,3.6
2022-04-01,m,JPA8,3.5
2022-04-01,m,JPA9,7.1
2022-04-01,m,JPB2,5.4
2022-04-01,m,JPB3,4.8
2022-04-01,m,JPB4,3.3
2022-04-01,m,JPB5,4.8
2022-04-01,m,JPB6,3.0
2022-04-01,m,JPB7,2.6
2022-04-01,m,JPB8,2.6
2022-04-01,m,JPB9,4.9
2022-04-01,m,JPC2,4.7
2022-04-01,m,JPC3,4.2
2022-04-01,m,JPC4,4.2
2022-04-01,m,JPC5,1.0
2022-04-01,q,MGSC,1294.0
2022-04-01,m,MGSC,1285.0
2022-04-01,q,VASQ,4.0
2022-04-01,m,VASQ,4.1
2022-04-01,q,VASR,1368.8
2022-04-01,m,VASR,1405.8
2022-04-01,q,VASS,4.1
2022-04-01,m,VASS,4.2
2022-04-01,q,ZMOK,65.5
2022-04-01,m,ZMOK,67.1
2022-04-01,q,ZMOL,3.6
2022-04-01,m,ZMOL,3.7
2022-04-01,q,ZMOM,50.7
2022-04-01,m,ZMOM,52.0
2022-04-01,q,ZMON,3.0
2022-04-01,m,ZMON,3.1
2022-04-01,q,ZMOO,164.3
2022-04-01,m,ZMOO,168.4
2022-04-01,q,ZMOP,4.5
2022-04-01,m,ZMOP,4.7
2022-04-01,q,ZMOQ,127.2
2022-04-01,m,ZMOQ,129.0
2022-04-01,q,ZMOR,3.9
2022-04-01,m,ZMOR,4.0
2022-04-01,q,ZMOS,95.5
2022-04-01,m,ZMOS,96.2
2022-04-01,q,ZMOT,3.5
2022-04-01,m,ZMOT,3.6
2022-04-01,q,ZMOU,71.3
2022-04-01,m,ZMOU,73.1
2022-04-01,q,ZMOV,2.8
2022-04-01,m,ZMOV,2.9
2022-04-01,q,ZMOW,52.0
2022-04-01,m,ZMOW,53.7
2022-04-01,q,ZMOX,3.1
2022-04-01,m,ZMOX,3.2
2022-04-01,q,ZMOY,37.7
2022-04-01,m,ZMOY,38.8
2022-04-01,q,ZMOZ,2.3
2022-04-01,m,ZMOZ,2.4
2022-04-01,q,ZMPA,57.4
2022-04-01,m,ZMPA,58.5
2022-04-01,q,ZMPB,4.2
2022-04-01,m,ZMPB,4.3
2022-04-01,q,ZMPC,42.3
2022-04-01,m,ZMPC,43.2
2022-04-01,q,ZMPD,3.4
2022-04-01,m,ZMPD,3.4
2022-04-01,q,ZMPE,107.2
2022-04-01,m,ZMPE,108.8
2022-04-01,q,ZMPF,6.1
2022-04-01,m,ZMPF,6.2
2022-04-01,q,ZMPG,74.3
2022-04-01,m,ZMPG,75.6
2022-04-01,q,ZMPH,4.7
2022-04-01,m,ZMPH,4.8
2022-04-01,q,ZMPI,43.9
2022-04-01,m,ZMPI,44.1
2022-04-01,q,ZMPJ,6.2
2022-04-01,m,ZMPJ,6.3
2022-04-01,q,ZMPK,27.9
2022-04-01,m,ZMPK,28.7
2022-04-01,q,ZMPL,4.2
2022-04-01,m,ZMPL,4.3
2022-04-01,q,ZMPU,120.3
2022-04-01,m,ZMPU,120.9
2022-04-01,q,ZMPV,5.4
2022-04-01,m,ZMPV,5.4
2022-04-01,q,ZMPW,78.8
2022-04-01,m,ZMPW,80.0
2022-04-01,q,ZMPX,3.9
2022-04-01,m,ZMPX,4.0
2022-04-01,q,ZMPY,83.4
2022-04-01,m,ZMPY,85.2
2022-04-01,q,ZMPZ,5.1
2022-04-01,m,ZMPZ,5.2
2022-04-01,q,ZMQA,58.5
2022-04-01,m,ZMQA,59.7
2022-04-01,q,ZMQB,4.1
2022-04-01,m,ZMQB,4.1
2022-04-01,q,ZMQC,39.0
2022-04-01,m,ZMQC,39.4
2022-04-01,q,ZMQD,4.5
2022-04-01,m,ZMQD,4.6
2022-04-01,q,ZMQE,26.6
2022-04-01,m,ZMQE,27.5
2022-04-01,q,ZMQF,3.4
2022-04-01,m,ZMQF,3.5
2022-04-01,q,ZMQG,72.2
2022-04-01,m,ZMQG,73.3
2022-04-01,q,ZMQH,4.6
2022-04-01,m,ZMQH,4.7
2022-04-01,q,ZMQI,43.9
2022-04-01,m,ZMQI,45.8
2022-04-01,q,ZMQJ,3.0
2022-04-01,m,ZMQJ,3.1
2022-04-01,q,ZMQK,789.6
2022-04-01,m,ZMQK,802.8
2022-04-01,q,ZMQL,4.5
2022-04-01,m,ZMQL,4.6
2022-04-01,q,ZMQM,568.7
2022-04-01,m,ZMQM,580.0
2022-04-01,q,ZMQN,3.5
2022-04-01,m,ZMQN,3.6
2022-04-01,q,ZMQO,22.5
2022-04-01,m,ZMQO,22.8
2022-04-01,q,ZMQP,4.4
2022-04-01,m,ZMQP,4.4
2022-04-01,q,ZMQQ,13.7
2022-04-01,m,ZMQQ,13.7
2022-04-01,q,ZMQR,3.0
2022-04-01,m,ZMQR,3.0
2022-04-01,q,ZSDP,900.8
2022-04-01,m,ZSDP,915.5
2022-04-01,q,ZSDQ,639.2
2022-04-01,m,ZSDQ,653.3
2022-04-01,q,ZSDR,4.5
2022-04-01,m,ZSDR,4.6
2022-04-01,q,ZSDS,3.5
2022-04-01,m,ZSDS,3.6
2022-05-01,m,AGLX,1573.0
2022-05-01,m,AGMA,535.8
2022-05-01,m,AGNA,248.8
2022-05-01,m,AGNG,921.3
2022-05-01,m,ALY5,188.0
2022-05-01,m,ALY6,188.0
2022-05-01,m,ALY7,194.0
2022-05-01,m,ALY8,293.0
2022-05-01,m,ALY9,436.0
2022-05-01,m,AP2Y,1299.0
2022-05-01,m,AP2Z,4.1
2022-05-01,m,BCJA,1582.2
2022-05-01,m,BCJB,4.0
2022-05-01,m,BCJD,1573.9
2022-05-01,m,BCJE,4.0
2022-05-01,m,BCJG,1546.4
2022-05-01,m,BCJH,4.0
2022-05-01,m,BCJI,910.9
2022-05-01,m,BCJJ,635.5
2022-05-01,m,BCKB,143.1
2022-05-01,m,BCKC,100.4
2022-05-01,m,BCKF,89.5
2022-05-01,m,BCKG,181.0
2022-05-01,m,BCKI,65.6
2022-05-01,m,BCKJ,116.1
2022-05-01,m,BCKK,35.8
2022-05-01,m,DPAA,933.3
2022-05-01,m,DPAB,648.9
2022-05-01,m,DPAC,4.6
2022-05-01,m,DPAD,3.5
2022-05-01,m,DPAE,921.8
2022-05-01,m,DPAF,652.1
2022-05-01,m,DPAG,1537.9
2022-05-01,m,DPAH,4.5
2022-05-01,m,DPAI,3.5
2022-05-01,m,DPAJ,4.0
2022-05-01,m,DPAM,4.6
2022-05-01,m,DPAN,3.8
2022-05-01,m,DPAQ,2.7
2022-05-01,m,DPAR,5.4
2022-05-01,m,DPAT,4.0
2022-05-01,m,DPAU,3.8
2022-05-01,m,DPAV,3.7
2022-05-01,m,DPAX,141.6
2022-05-01,m,DPAY,99.6
2022-05-01,m,DPBB,89.3
2022-05-01,m,DPBC,181.6
2022-05-01,m,DPBE,65.5
2022-05-01,m,DPBF,116.5
2022-05-01,m,DPBG,36.0
2022-05-01,m,DPBI,4.6
2022-05-01,m,DPBJ,3.8
2022-05-01,m,DPBM,2.7
2022-05-01,m,DPBN,5.4
2022-05-01,m,DPBP,4.0
2022-05-01,m,DPBQ,3.8
2022-05-01,m,DPBR,3.7
2022-05-01,m,DPCF,71.8
2022-05-01,m,DPCI,117.5
2022-05-01,m,DPCJ,294.4
2022-05-01,m,DPCK,166.7
2022-05-01,m,DPDA,5.2
2022-05-01,m,DPDD,3.4
2022-05-01,m,DPDE,4.3
2022-05-01,m,DPDF,3.2
2022-05-01,m,DPDG,71.7
2022-05-01,m,DPDJ,115.9
2022-05-01,m,DPDK,291.0
2022-05-01,m,DPDL,166.1
2022-05-01,m,DPDM,5.2
2022-05-01,m,DPDP,3.3
2022-05-01,m,DPDQ,4.2
2022-05-01,m,DPDR,3.2
2022-05-01,m,GEYV,1581.2
2022-05-01,m,GEZA,248.5
2022-05-01,m,GEZF,940.6
2022-05-01,m,GEZG,932.8
2022-05-01,m,GEZL,155.8
2022-05-01,m,GEZR,648.4
2022-05-01,m,GEZW,92.6
2022-05-01,m,IACI,545.8
2022-05-01,m,IACJ,394.9
2022-05-01,m,IACV,392.1
2022-05-01,m,IACW,231.3
2022-05-01,m,IACX,160.9
2022-05-01,m,IBWA,199.2
2022-05-01,m,IBWB,200.4
2022-05-01,m,IBWC,4.7
2022-05-01,m,IBWD,4.7
2022-05-01,m,IBWK,1355.9
2022-05-01,m,JLGC,155.1
2022-05-01,m,JLGI,651.6
2022-05-01,m,JLGO,93.7
2022-05-01,m,JLGU,932.6
2022-05-01,m,JLHA,391.5
2022-05-01,m,JLHL,230.4
2022-05-01,m,JLHR,396.8
2022-05-01,m,JLHX,161.1
2022-05-01,m,JP9H,2.0
2022-05-01,m,JP9I,93.0
2022-05-01,m,JP9J,6.0
2022-05-01,m,JP9K,9.0
2022-05-01,m,JP9L,46.0
2022-05-01,m,JP9M,165.0
2022-05-01,m,JP9N,55.0
2022-05-01,m,JP9O,175.0
2022-05-01,m,JP9P,79.0
2022-05-01,m,JP9Q,55.0
2022-05-01,m,JP9R,17.0
2022-05-01,m,JP9S,134.0
2022-05-01,m,JP9T,80.0
2022-05-01,m,JP9U,39.0
2022-05-01,m,JP9V,73.0
2022-05-01,m,JP9W,214.0
2022-05-01,m,JP9X,35.0
2022-05-01,m,JP9Y,25.0
2022-05-01,m,JP9Z,1145.0
2022-05-01,m,JPA2,3.8
2022-05-01,m,JPA3,3.8
2022-05-01,m,JPA4,4.4
2022-05-01,m,JPA5,4.0
2022-05-01,m,JPA6,2.9
2022-05-01,m,JPA7,3.6
2022-05-01,m,JPA8,3.4
2022-05-01,m,JPA9,7.2
2022-05-01,m,JPB2,5.4
2022-05-01,m,JPB3,4.9
2022-05-01,m,JPB4,3.0
2022-05-01,m,JPB5,4.7
2022-05-01,m,JPB6,2.9
2022-05-01,m,JPB7,2.7
2022-05-01,m,JPB8,2.7
2022-05-01,m,JPB9,4.9
2022-05-01,m,JPC2,4.7
2022-05-01,m,JPC3,4.1
2022-05-01,m,JPC4,4.2
2022-05-01,m,JPC5,1.0
2022-05-01,m,MGSC,1294.0
2022-05-01,m,VASQ,4.0
2022-05-01,m,VASR,1364.8
2022-05-01,m,VASS,4.1
2022-05-01,m,ZMOK,65.2
2022-05-01,m,ZMOL,3.6
2022-05-01,m,ZMOM,50.7
2022-05-01,m,ZMON,3.0
2022-05-01,m,ZMOO,164.0
2022-05-01,m,ZMOP,4.5
2022-05-01,m,ZMOQ,127.0
2022-05-01,m,ZMOR,3.9
2022-05-01,m,ZMOS,95.1
2022-05-01,m,ZMOT,3.5
2022-05-01,m,ZMOU,71.0
2022-05-01,m,ZMOV,2.8
2022-05-01,m,ZMOW,51.7
2022-05-01,m,ZMOX,3.0
2022-05-01,m,ZMOY,37.6
2022-05-01,m,ZMOZ,2.3
2022-05-01,m,ZMPA,57.3
2022-05-01,m,ZMPB,4.2
2022-05-01,m,ZMPC,42.3
2022-05-01,m,ZMPD,3.4
2022-05-01,m,ZMPE,107.5
2022-05-01,m,ZMPF,6.1
2022-05-01,m,ZMPG,74.1
2022-05-01,m,ZMPH,4.7
2022-05-01,m,ZMPI,43.8
2022-05-01,m,ZMPJ,6.2
2022-05-01,m,ZMPK,27.9
2022-05-01,m,ZMPL,4.2
2022-05-01,m,ZMPU,120.3
2022-05-01,m,ZMPV,5.4
2022-05-01,m,ZMPW,78.8
2022-05-01,m,ZMPX,3.9
2022-05-01,m,ZMPY,83.1
2022-05-01,m,ZMPZ,5.0
2022-05-01,m,ZMQA,58.5
2022-05-01,m,ZMQB,4.1
2022-05-01,m,ZMQC,38.9
2022-05-01,m,ZMQD,4.5
2022-05-01,m,ZMQE,26.6
2022-05-01,m,ZMQF,3.4
2022-05-01,m,ZMQG,72.4
2022-05-01,m,ZMQH,4.6
2022-05-01,m,ZMQI,44.0
2022-05-01,m,ZMQJ,3.0
2022-05-01,m,ZMQK,788.0
2022-05-01,m,ZMQL,4.5
2022-05-01,m,ZMQM,567.9
2022-05-01,m,ZMQN,3.5
2022-05-01,m,ZMQO,22.4
2022-05-01,m,ZMQP,4.4
2022-05-01,m,ZMQQ,13.6
2022-05-01,m,ZMQR,3.0
2022-05-01,m,ZSDP,899.4
2022-05-01,m,ZSDQ,638.5
2022-05-01,m,ZSDR,4.5
2022-05-01,m,ZSDS,3.5
2022-06-01,m,AGLX,1548.5
